"Plot Title: testing fish tank"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 21068391, SEN S/N: 21068391)","Max: Daily Temperature, °C (LGR S/N: 21068391)","Min: Daily Temperature, °C (LGR S/N: 21068391)","Avg: Hourly Temperature, °C (LGR S/N: 21068391)","Coupler Detached (LGR S/N: 21068391)","Coupler Attached (LGR S/N: 21068391)","Host Connected (LGR S/N: 21068391)","Stopped (LGR S/N: 21068391)","End Of File (LGR S/N: 21068391)"
929,07/11/21 12:41:03 PM,16533.4,,,,,,,,
930,07/11/21 01:00:00 PM,,,,42.579,,,,,
931,07/11/21 01:11:03 PM,18600.1,,,,,,,,
932,07/11/21 01:41:03 PM,14466.8,,,,,,,,
933,07/11/21 02:00:00 PM,,,,42.228,,,,,
934,07/11/21 02:11:03 PM,10333.4,,,,,,,,
935,07/11/21 02:41:03 PM,8611.2,,,,,,,,
936,07/11/21 03:00:00 PM,,,,38.058,,,,,
937,07/11/21 03:11:03 PM,7577.8,,,,,,,,
938,07/11/21 03:41:03 PM,7233.4,,,,,,,,
939,07/11/21 04:00:00 PM,,,,34.382,,,,,
940,07/11/21 04:11:03 PM,7233.4,,,,,,,,
941,07/11/21 04:41:03 PM,6200.0,,,,,,,,
942,07/11/21 05:00:00 PM,,,,25.682,,,,,
943,07/11/21 05:11:03 PM,2411.1,,,,,,,,
944,07/11/21 05:41:03 PM,1980.6,,,,,,,,
945,07/11/21 06:00:00 PM,,,,19.996,,,,,
946,07/11/21 06:11:03 PM,1463.9,,,,,,,,
947,07/11/21 06:41:03 PM,1151.7,,,,,,,,
948,07/11/21 07:00:00 PM,,,,16.474,,,,,
949,07/11/21 07:11:03 PM,828.8,,,,,,,,
950,07/11/21 07:41:03 PM,505.9,,,,,,,,
951,07/11/21 08:00:00 PM,,,,11.083,,,,,
952,07/11/21 08:11:03 PM,150.7,,,,,,,,
953,07/11/21 08:41:03 PM,0.0,,,,,,,,
954,07/11/21 09:00:00 PM,,,,7.278,,,,,
955,07/11/21 09:11:03 PM,0.0,,,,,,,,
956,07/11/21 09:41:03 PM,0.0,,,,,,,,
957,07/11/21 10:00:00 PM,,,,6.115,,,,,
958,07/11/21 10:11:03 PM,0.0,,,,,,,,
959,07/11/21 10:41:03 PM,0.0,,,,,,,,
960,07/11/21 11:00:00 PM,,,,6.623,,,,,
961,07/11/21 11:11:03 PM,0.0,,,,,,,,
962,07/11/21 11:41:03 PM,0.0,,,,,,,,
963,07/12/21 12:00:00 AM,,44.828,0.453,4.673,,,,,
964,07/12/21 12:11:03 AM,0.0,,,,,,,,
965,07/12/21 12:41:03 AM,0.0,,,,,,,,
966,07/12/21 01:00:00 AM,,,,3.048,,,,,
967,07/12/21 01:11:03 AM,0.0,,,,,,,,
968,07/12/21 01:41:03 AM,0.0,,,,,,,,
969,07/12/21 02:00:00 AM,,,,2.195,,,,,
970,07/12/21 02:11:03 AM,0.0,,,,,,,,
971,07/12/21 02:41:03 AM,0.0,,,,,,,,
972,07/12/21 03:00:00 AM,,,,1.656,,,,,
973,07/12/21 03:11:03 AM,0.0,,,,,,,,
974,07/12/21 03:41:03 AM,0.0,,,,,,,,
975,07/12/21 04:00:00 AM,,,,1.275,,,,,
976,07/12/21 04:11:03 AM,0.0,,,,,,,,
977,07/12/21 04:41:03 AM,0.0,,,,,,,,
978,07/12/21 05:00:00 AM,,,,0.783,,,,,
979,07/12/21 05:11:03 AM,0.0,,,,,,,,
980,07/12/21 05:41:03 AM,0.0,,,,,,,,
981,07/12/21 06:00:00 AM,,,,0.891,,,,,
982,07/12/21 06:11:03 AM,86.1,,,,,,,,
983,07/12/21 06:41:03 AM,366.0,,,,,,,,
984,07/12/21 07:00:00 AM,,,,4.656,,,,,
985,07/12/21 07:11:03 AM,850.4,,,,,,,,
986,07/12/21 07:41:03 AM,1377.8,,,,,,,,
987,07/12/21 08:00:00 AM,,,,12.146,,,,,
988,07/12/21 08:11:03 AM,2066.7,,,,,,,,
989,07/12/21 08:41:03 AM,2927.8,,,,,,,,
990,07/12/21 09:00:00 AM,,,,20.284,,,,,
991,07/12/21 09:11:03 AM,3444.5,,,,,,,,
992,07/12/21 09:41:03 AM,4477.8,,,,,,,,
993,07/12/21 10:00:00 AM,,,,27.926,,,,,
994,07/12/21 10:11:03 AM,5166.7,,,,,,,,
995,07/12/21 10:41:03 AM,7233.4,,,,,,,,
996,07/12/21 11:00:00 AM,,,,29.623,,,,,
997,07/12/21 11:11:03 AM,4994.5,,,,,,,,
998,07/12/21 11:41:03 AM,11711.2,,,,,,,,
999,07/12/21 12:00:00 PM,,,,32.343,,,,,
1000,07/12/21 12:11:03 PM,14466.8,,,,,,,,
1001,07/12/21 12:41:03 PM,3444.5,,,,,,,,
1002,07/12/21 01:00:00 PM,,,,34.440,,,,,
1003,07/12/21 01:11:03 PM,8611.2,,,,,,,,
1004,07/12/21 01:41:03 PM,15844.5,,,,,,,,
1005,07/12/21 02:00:00 PM,,,,40.453,,,,,
1006,07/12/21 02:11:03 PM,11711.2,,,,,,,,
1007,07/12/21 02:41:03 PM,2066.7,,,,,,,,
1008,07/12/21 03:00:00 PM,,,,29.179,,,,,
1009,07/12/21 03:11:03 PM,1894.5,,,,,,,,
1010,07/12/21 03:41:03 PM,9644.5,,,,,,,,
1011,07/12/21 04:00:00 PM,,,,22.720,,,,,
1012,07/12/21 04:11:03 PM,1722.2,,,,,,,,
1013,07/12/21 04:41:03 PM,1722.2,,,,,,,,
1014,07/12/21 05:00:00 PM,,,,20.614,,,,,
1015,07/12/21 05:11:03 PM,1722.2,,,,,,,,
1016,07/12/21 05:41:03 PM,1377.8,,,,,,,,
1017,07/12/21 06:00:00 PM,,,,19.759,,,,,
1018,07/12/21 06:11:03 PM,1216.3,,,,,,,,
1019,07/12/21 06:41:03 PM,570.5,,,,,,,,
1020,07/12/21 07:00:00 PM,,,,16.236,,,,,
1021,07/12/21 07:11:03 PM,258.3,,,,,,,,
1022,07/12/21 07:41:03 PM,322.9,,,,,,,,
1023,07/12/21 08:00:00 PM,,,,11.231,,,,,
1024,07/12/21 08:11:03 PM,86.1,,,,,,,,
1025,07/12/21 08:41:03 PM,0.0,,,,,,,,
1026,07/12/21 09:00:00 PM,,,,8.280,,,,,
1027,07/12/21 09:11:03 PM,0.0,,,,,,,,
1028,07/12/21 09:41:03 PM,0.0,,,,,,,,
1029,07/12/21 10:00:00 PM,,,,6.164,,,,,
1030,07/12/21 10:11:03 PM,0.0,,,,,,,,
1031,07/12/21 10:41:03 PM,0.0,,,,,,,,
1032,07/12/21 11:00:00 PM,,,,5.603,,,,,
1033,07/12/21 11:11:03 PM,0.0,,,,,,,,
1034,07/12/21 11:41:03 PM,0.0,,,,,,,,
1035,07/13/21 12:00:00 AM,,44.828,3.155,6.874,,,,,
1036,07/13/21 12:11:03 AM,0.0,,,,,,,,
1037,07/13/21 12:41:03 AM,0.0,,,,,,,,
1038,07/13/21 01:00:00 AM,,,,6.010,,,,,
1039,07/13/21 01:11:03 AM,0.0,,,,,,,,
1040,07/13/21 01:41:03 AM,0.0,,,,,,,,
1041,07/13/21 02:00:00 AM,,,,6.674,,,,,
1042,07/13/21 02:11:03 AM,0.0,,,,,,,,
1043,07/13/21 02:41:03 AM,0.0,,,,,,,,
1044,07/13/21 03:00:00 AM,,,,5.599,,,,,
1045,07/13/21 03:11:03 AM,0.0,,,,,,,,
1046,07/13/21 03:41:03 AM,0.0,,,,,,,,
1047,07/13/21 04:00:00 AM,,,,3.997,,,,,
1048,07/13/21 04:11:03 AM,0.0,,,,,,,,
1049,07/13/21 04:41:03 AM,0.0,,,,,,,,
1050,07/13/21 05:00:00 AM,,,,3.313,,,,,
1051,07/13/21 05:11:03 AM,0.0,,,,,,,,
1052,07/13/21 05:41:03 AM,0.0,,,,,,,,
1053,07/13/21 06:00:00 AM,,,,4.670,,,,,
1054,07/13/21 06:11:03 AM,96.9,,,,,,,,
1055,07/13/21 06:41:03 AM,624.3,,,,,,,,
1056,07/13/21 07:00:00 AM,,,,9.465,,,,,
1057,07/13/21 07:11:03 AM,1162.5,,,,,,,,
1058,07/13/21 07:41:03 AM,2152.8,,,,,,,,
1059,07/13/21 08:00:00 AM,,,,17.662,,,,,
1060,07/13/21 08:11:03 AM,2927.8,,,,,,,,
1061,07/13/21 08:41:03 AM,3961.1,,,,,,,,
1062,07/13/21 09:00:00 AM,,,,21.669,,,,,
1063,07/13/21 09:11:03 AM,2411.1,,,,,,,,
1064,07/13/21 09:41:03 AM,4477.8,,,,,,,,
1065,07/13/21 10:00:00 AM,,,,28.815,,,,,
1066,07/13/21 10:11:03 AM,5338.9,,,,,,,,
1067,07/13/21 10:41:03 AM,8266.7,,,,,,,,
1068,07/13/21 11:00:00 AM,,,,32.578,,,,,
1069,07/13/21 11:11:03 AM,4305.6,,,,,,,,
1070,07/13/21 11:41:03 AM,12400.1,,,,,,,,
1071,07/13/21 12:00:00 PM,,,,40.247,,,,,
1072,07/13/21 12:11:03 PM,14466.8,,,,,,,,
1073,07/13/21 12:41:03 PM,18600.1,,,,,,,,
1074,07/13/21 01:00:00 PM,,,,42.852,,,,,
1075,07/13/21 01:11:03 PM,6200.0,,,,,,,,
1076,07/13/21 01:41:03 PM,14466.8,,,,,,,,
1077,07/13/21 02:00:00 PM,,,,31.300,,,,,
1078,07/13/21 02:11:03 PM,4994.5,,,,,,,,
1079,07/13/21 02:41:03 PM,3100.0,,,,,,,,
1080,07/13/21 03:00:00 PM,,,,26.208,,,,,
1081,07/13/21 03:11:03 PM,3444.5,,,,,,,,
1082,07/13/21 03:41:03 PM,3961.1,,,,,,,,
1083,07/13/21 04:00:00 PM,,,,22.337,,,,,
1084,07/13/21 04:11:03 PM,3272.2,,,,,,,,
1085,07/13/21 04:41:03 PM,914.9,,,,,,,,
1086,07/13/21 05:00:00 PM,,,,17.998,,,,,
1087,07/13/21 05:11:03 PM,1894.5,,,,,,,,
1088,07/13/21 05:41:03 PM,904.2,,,,,,,,
1089,07/13/21 06:00:00 PM,,,,14.756,,,,,
1090,07/13/21 06:11:03 PM,75.3,,,,,,,,
1091,07/13/21 06:41:03 PM,75.3,,,,,,,,
1092,07/13/21 07:00:00 PM,,,,11.671,,,,,
1093,07/13/21 07:11:03 PM,32.3,,,,,,,,
1094,07/13/21 07:41:03 PM,21.5,,,,,,,,
1095,07/13/21 08:00:00 PM,,,,10.013,,,,,
1096,07/13/21 08:11:03 PM,0.0,,,,,,,,
1097,07/13/21 08:41:03 PM,0.0,,,,,,,,
1098,07/13/21 09:00:00 PM,,,,9.768,,,,,
1099,07/13/21 09:11:03 PM,0.0,,,,,,,,
1100,07/13/21 09:41:03 PM,0.0,,,,,,,,
1101,07/13/21 10:00:00 PM,,,,9.373,,,,,
1102,07/13/21 10:11:03 PM,0.0,,,,,,,,
1103,07/13/21 10:41:03 PM,0.0,,,,,,,,
1104,07/13/21 11:00:00 PM,,,,6.875,,,,,
1105,07/13/21 11:11:03 PM,0.0,,,,,,,,
1106,07/13/21 11:41:03 PM,0.0,,,,,,,,
1107,07/14/21 12:00:00 AM,,19.187,2.517,7.079,,,,,
1108,07/14/21 12:11:03 AM,0.0,,,,,,,,
1109,07/14/21 12:41:03 AM,0.0,,,,,,,,
1110,07/14/21 01:00:00 AM,,,,7.280,,,,,
1111,07/14/21 01:11:03 AM,0.0,,,,,,,,
1112,07/14/21 01:41:03 AM,0.0,,,,,,,,
1113,07/14/21 02:00:00 AM,,,,7.027,,,,,
1114,07/14/21 02:11:03 AM,0.0,,,,,,,,
1115,07/14/21 02:41:03 AM,0.0,,,,,,,,
1116,07/14/21 03:00:00 AM,,,,4.622,,,,,
1117,07/14/21 03:11:03 AM,0.0,,,,,,,,
1118,07/14/21 03:41:03 AM,0.0,,,,,,,,
1119,07/14/21 04:00:00 AM,,,,4.830,,,,,
1120,07/14/21 04:11:03 AM,0.0,,,,,,,,
1121,07/14/21 04:41:03 AM,0.0,,,,,,,,
1122,07/14/21 05:00:00 AM,,,,5.449,,,,,
1123,07/14/21 05:11:03 AM,0.0,,,,,,,,
1124,07/14/21 05:41:03 AM,0.0,,,,,,,,
1125,07/14/21 06:00:00 AM,,,,6.318,,,,,
1126,07/14/21 06:11:03 AM,32.3,,,,,,,,
1127,07/14/21 06:41:03 AM,129.2,,,,,,,,
1128,07/14/21 07:00:00 AM,,,,7.880,,,,,
1129,07/14/21 07:11:03 AM,258.3,,,,,,,,
1130,07/14/21 07:41:03 AM,1011.8,,,,,,,,
1131,07/14/21 08:00:00 AM,,,,10.745,,,,,
1132,07/14/21 08:11:03 AM,1151.7,,,,,,,,
1133,07/14/21 08:41:03 AM,1722.2,,,,,,,,
1134,07/14/21 09:00:00 AM,,,,13.317,,,,,
1135,07/14/21 09:11:03 AM,2152.8,,,,,,,,
1136,07/14/21 09:41:03 AM,1980.6,,,,,,,,
1137,07/14/21 10:00:00 AM,,,,12.690,,,,,
1138,07/14/21 10:11:03 AM,1324.0,,,,,,,,
1139,07/14/21 10:41:03 AM,1722.2,,,,,,,,
1140,07/14/21 11:00:00 AM,,,,14.804,,,,,
1141,07/14/21 11:11:03 AM,2755.6,,,,,,,,
1142,07/14/21 11:41:03 AM,1130.2,,,,,,,,
1143,07/14/21 12:00:00 PM,,,,10.992,,,,,
1144,07/14/21 12:11:03 PM,527.4,,,,,,,,
1145,07/14/21 12:41:03 PM,731.9,,,,,,,,
1146,07/14/21 01:00:00 PM,,,,10.650,,,,,
1147,07/14/21 01:11:03 PM,731.9,,,,,,,,
1148,07/14/21 01:41:03 PM,828.8,,,,,,,,
1149,07/14/21 02:00:00 PM,,,,12.639,,,,,
1150,07/14/21 02:11:03 PM,2066.7,,,,,,,,
1151,07/14/21 02:41:03 PM,1980.6,,,,,,,,
1152,07/14/21 03:00:00 PM,,,,13.124,,,,,
1153,07/14/21 03:11:03 PM,2238.9,,,,,,,,
1154,07/14/21 03:41:03 PM,1550.0,,,,,,,,
1155,07/14/21 04:00:00 PM,,,,16.380,,,,,
1156,07/14/21 04:11:03 PM,2238.9,,,,,,,,
1157,07/14/21 04:41:03 PM,2669.5,,,,,,,,
1158,07/14/21 05:00:00 PM,,,,15.697,,,,,
1159,07/14/21 05:11:03 PM,2411.1,,,,,,,,
1160,07/14/21 05:41:03 PM,333.7,,,,,,,,
1161,07/14/21 06:00:00 PM,,,,10.406,,,,,
1162,07/14/21 06:11:03 PM,430.6,,,,,,,,
1163,07/14/21 06:41:03 PM,1980.6,,,,,,,,
1164,07/14/21 07:00:00 PM,,,,9.073,,,,,
1165,07/14/21 07:11:03 PM,624.3,,,,,,,,
1166,07/14/21 07:41:03 PM,183.0,,,,,,,,
1167,07/14/21 08:00:00 PM,,,,5.752,,,,,
1168,07/14/21 08:11:03 PM,43.1,,,,,,,,
1169,07/14/21 08:41:03 PM,0.0,,,,,,,,
1170,07/14/21 09:00:00 PM,,,,3.788,,,,,
1171,07/14/21 09:11:03 PM,0.0,,,,,,,,
1172,07/14/21 09:41:03 PM,0.0,,,,,,,,
1173,07/14/21 10:00:00 PM,,,,2.837,,,,,
1174,07/14/21 10:11:03 PM,0.0,,,,,,,,
1175,07/14/21 10:41:03 PM,0.0,,,,,,,,
1176,07/14/21 11:00:00 PM,,,,2.623,,,,,
1177,07/14/21 11:11:03 PM,0.0,,,,,,,,
1178,07/14/21 11:41:03 PM,0.0,,,,,,,,
1179,07/15/21 12:00:00 AM,,42.046,-0.549,1.925,,,,,
1180,07/15/21 12:11:03 AM,0.0,,,,,,,,
1181,07/15/21 12:41:03 AM,0.0,,,,,,,,
1182,07/15/21 01:00:00 AM,,,,1.001,,,,,
1183,07/15/21 01:11:03 AM,0.0,,,,,,,,
1184,07/15/21 01:41:03 AM,0.0,,,,,,,,
1185,07/15/21 02:00:00 AM,,,,0.343,,,,,
1186,07/15/21 02:11:03 AM,0.0,,,,,,,,
1187,07/15/21 02:41:03 AM,0.0,,,,,,,,
1188,07/15/21 03:00:00 AM,,,,-0.046,,,,,
1189,07/15/21 03:11:03 AM,0.0,,,,,,,,
1190,07/15/21 03:41:03 AM,0.0,,,,,,,,
1191,07/15/21 04:00:00 AM,,,,-0.325,,,,,
1192,07/15/21 04:11:03 AM,0.0,,,,,,,,
1193,07/15/21 04:41:03 AM,0.0,,,,,,,,
1194,07/15/21 05:00:00 AM,,,,-0.437,,,,,
1195,07/15/21 05:11:03 AM,0.0,,,,,,,,
1196,07/15/21 05:41:03 AM,0.0,,,,,,,,
1197,07/15/21 06:00:00 AM,,,,-0.381,,,,,
1198,07/15/21 06:11:03 AM,118.4,,,,,,,,
1199,07/15/21 06:41:03 AM,204.5,,,,,,,,
1200,07/15/21 07:00:00 AM,,,,2.807,,,,,
1201,07/15/21 07:11:03 AM,1248.6,,,,,,,,
1202,07/15/21 07:41:03 AM,1808.3,,,,,,,,
1203,07/15/21 08:00:00 AM,,,,10.933,,,,,
1204,07/15/21 08:11:03 AM,2411.1,,,,,,,,
1205,07/15/21 08:41:03 AM,2927.8,,,,,,,,
1206,07/15/21 09:00:00 AM,,,,17.759,,,,,
1207,07/15/21 09:11:03 AM,3444.5,,,,,,,,
1208,07/15/21 09:41:03 AM,4650.0,,,,,,,,
1209,07/15/21 10:00:00 AM,,,,23.535,,,,,
1210,07/15/21 10:11:03 AM,5166.7,,,,,,,,
1211,07/15/21 10:41:03 AM,1334.7,,,,,,,,
1212,07/15/21 11:00:00 AM,,,,29.192,,,,,
1213,07/15/21 11:11:03 AM,11711.2,,,,,,,,
1214,07/15/21 11:41:03 AM,14466.8,,,,,,,,
1215,07/15/21 12:00:00 PM,,,,39.715,,,,,
1216,07/15/21 12:11:03 PM,19289.0,,,,,,,,
1217,07/15/21 12:41:03 PM,22044.6,,,,,,,,
1218,07/15/21 01:00:00 PM,,,,40.761,,,,,
1219,07/15/21 01:11:03 PM,10677.8,,,,,,,,
1220,07/15/21 01:41:03 PM,2927.8,,,,,,,,
1221,07/15/21 02:00:00 PM,,,,37.886,,,,,
1222,07/15/21 02:11:03 PM,3272.2,,,,,,,,
1223,07/15/21 02:41:03 PM,3272.2,,,,,,,,
1224,07/15/21 03:00:00 PM,,,,32.722,,,,,
1225,07/15/21 03:11:03 PM,3788.9,,,,,,,,
1226,07/15/21 03:41:03 PM,11022.3,,,,,,,,
1227,07/15/21 04:00:00 PM,,,,39.164,,,,,
1228,07/15/21 04:11:03 PM,11711.2,,,,,,,,
1229,07/15/21 04:41:03 PM,10677.8,,,,,,,,
1230,07/15/21 05:00:00 PM,,,,24.732,,,,,
1231,07/15/21 05:11:03 PM,1636.1,,,,,,,,
1232,07/15/21 05:41:03 PM,1808.3,,,,,,,,
1233,07/15/21 06:00:00 PM,,,,20.377,,,,,
1234,07/15/21 06:11:03 PM,1722.2,,,,,,,,
1235,07/15/21 06:41:03 PM,1377.8,,,,,,,,
1236,07/15/21 07:00:00 PM,,,,17.854,,,,,
1237,07/15/21 07:11:03 PM,1108.7,,,,,,,,
1238,07/15/21 07:41:03 PM,387.5,,,,,,,,
1239,07/15/21 08:00:00 PM,,,,11.766,,,,,
1240,07/15/21 08:11:03 PM,129.2,,,,,,,,
1241,07/15/21 08:41:03 PM,0.0,,,,,,,,
1242,07/15/21 09:00:00 PM,,,,8.082,,,,,
1243,07/15/21 09:11:03 PM,0.0,,,,,,,,
1244,07/15/21 09:41:03 PM,0.0,,,,,,,,
1245,07/15/21 10:00:00 PM,,,,7.732,,,,,
1246,07/15/21 10:11:03 PM,0.0,,,,,,,,
1247,07/15/21 10:41:03 PM,0.0,,,,,,,,
1248,07/15/21 11:00:00 PM,,,,7.832,,,,,
1249,07/15/21 11:11:03 PM,0.0,,,,,,,,
1250,07/15/21 11:41:03 PM,0.0,,,,,,,,
1251,07/16/21 12:00:00 AM,,34.585,1.112,6.470,,,,,
1252,07/16/21 12:11:03 AM,0.0,,,,,,,,
1253,07/16/21 12:41:03 AM,0.0,,,,,,,,
1254,07/16/21 01:00:00 AM,,,,4.466,,,,,
1255,07/16/21 01:11:03 AM,0.0,,,,,,,,
1256,07/16/21 01:41:03 AM,0.0,,,,,,,,
1257,07/16/21 02:00:00 AM,,,,3.260,,,,,
1258,07/16/21 02:11:03 AM,0.0,,,,,,,,
1259,07/16/21 02:41:03 AM,0.0,,,,,,,,
1260,07/16/21 03:00:00 AM,,,,2.410,,,,,
1261,07/16/21 03:11:03 AM,0.0,,,,,,,,
1262,07/16/21 03:41:03 AM,0.0,,,,,,,,
1263,07/16/21 04:00:00 AM,,,,1.818,,,,,
1264,07/16/21 04:11:03 AM,0.0,,,,,,,,
1265,07/16/21 04:41:03 AM,0.0,,,,,,,,
1266,07/16/21 05:00:00 AM,,,,1.710,,,,,
1267,07/16/21 05:11:03 AM,0.0,,,,,,,,
1268,07/16/21 05:41:03 AM,0.0,,,,,,,,
1269,07/16/21 06:00:00 AM,,,,1.330,,,,,
1270,07/16/21 06:11:03 AM,75.3,,,,,,,,
1271,07/16/21 06:41:03 AM,183.0,,,,,,,,
1272,07/16/21 07:00:00 AM,,,,5.774,,,,,
1273,07/16/21 07:11:03 AM,1076.4,,,,,,,,
1274,07/16/21 07:41:03 AM,1722.2,,,,,,,,
1275,07/16/21 08:00:00 AM,,,,14.700,,,,,
1276,07/16/21 08:11:03 AM,2325.0,,,,,,,,
1277,07/16/21 08:41:03 AM,2927.8,,,,,,,,
1278,07/16/21 09:00:00 AM,,,,22.530,,,,,
1279,07/16/21 09:11:03 AM,3616.7,,,,,,,,
1280,07/16/21 09:41:03 AM,4477.8,,,,,,,,
1281,07/16/21 10:00:00 AM,,,,28.011,,,,,
1282,07/16/21 10:11:03 AM,6200.0,,,,,,,,
1283,07/16/21 10:41:03 AM,7577.8,,,,,,,,
1284,07/16/21 11:00:00 AM,,,,23.764,,,,,
1285,07/16/21 11:11:03 AM,2583.4,,,,,,,,
1286,07/16/21 11:41:03 AM,1237.9,,,,,,,,
1287,07/16/21 12:00:00 PM,,,,23.202,,,,,
1288,07/16/21 12:11:03 PM,3961.1,,,,,,,,
1289,07/16/21 12:41:03 PM,2411.1,,,,,,,,
1290,07/16/21 01:00:00 PM,,,,23.921,,,,,
1291,07/16/21 01:11:03 PM,2583.4,,,,,,,,
1292,07/16/21 01:41:03 PM,4305.6,,,,,,,,
1293,07/16/21 02:00:00 PM,,,,26.652,,,,,
1294,07/16/21 02:11:03 PM,2927.8,,,,,,,,
1295,07/16/21 02:41:03 PM,2411.1,,,,,,,,
1296,07/16/21 03:00:00 PM,,,,25.078,,,,,
1297,07/16/21 03:11:03 PM,2066.7,,,,,,,,
1298,07/16/21 03:41:03 PM,2583.4,,,,,,,,
1299,07/16/21 04:00:00 PM,,,,28.651,,,,,
1300,07/16/21 04:11:03 PM,10677.8,,,,,,,,
1301,07/16/21 04:41:03 PM,1808.3,,,,,,,,
1302,07/16/21 05:00:00 PM,,,,21.189,,,,,
1303,07/16/21 05:11:03 PM,1550.0,,,,,,,,
1304,07/16/21 05:41:03 PM,2927.8,,,,,,,,
1305,07/16/21 06:00:00 PM,,,,19.567,,,,,
1306,07/16/21 06:11:03 PM,1377.8,,,,,,,,
1307,07/16/21 06:41:03 PM,1022.6,,,,,,,,
1308,07/16/21 07:00:00 PM,,,,16.284,,,,,
1309,07/16/21 07:11:03 PM,344.4,,,,,,,,
1310,07/16/21 07:41:03 PM,96.9,,,,,,,,
1311,07/16/21 08:00:00 PM,,,,11.867,,,,,
1312,07/16/21 08:11:03 PM,64.6,,,,,,,,
1313,07/16/21 08:41:03 PM,0.0,,,,,,,,
1314,07/16/21 09:00:00 PM,,,,10.601,,,,,
1315,07/16/21 09:11:03 PM,0.0,,,,,,,,
1316,07/16/21 09:41:03 PM,0.0,,,,,,,,
1317,07/16/21 10:00:00 PM,,,,8.976,,,,,
1318,07/16/21 10:11:03 PM,0.0,,,,,,,,
1319,07/16/21 10:41:03 PM,0.0,,,,,,,,
1320,07/16/21 11:00:00 PM,,,,7.280,,,,,
1321,07/16/21 11:11:03 PM,0.0,,,,,,,,
1322,07/16/21 11:41:03 PM,0.0,,,,,,,,
1323,07/17/21 12:00:00 AM,,38.379,2.410,5.910,,,,,
1324,07/17/21 12:11:03 AM,0.0,,,,,,,,
1325,07/17/21 12:41:03 AM,0.0,,,,,,,,
1326,07/17/21 01:00:00 AM,,,,4.258,,,,,
1327,07/17/21 01:11:03 AM,0.0,,,,,,,,
1328,07/17/21 01:41:03 AM,0.0,,,,,,,,
1329,07/17/21 02:00:00 AM,,,,3.892,,,,,
1330,07/17/21 02:11:03 AM,0.0,,,,,,,,
1331,07/17/21 02:41:03 AM,0.0,,,,,,,,
1332,07/17/21 03:00:00 AM,,,,4.258,,,,,
1333,07/17/21 03:11:03 AM,0.0,,,,,,,,
1334,07/17/21 03:41:03 AM,0.0,,,,,,,,
1335,07/17/21 04:00:00 AM,,,,4.726,,,,,
1336,07/17/21 04:11:03 AM,0.0,,,,,,,,
1337,07/17/21 04:41:03 AM,0.0,,,,,,,,
1338,07/17/21 05:00:00 AM,,,,3.471,,,,,
1339,07/17/21 05:11:03 AM,0.0,,,,,,,,
1340,07/17/21 05:41:03 AM,0.0,,,,,,,,
1341,07/17/21 06:00:00 AM,,,,2.570,,,,,
1342,07/17/21 06:11:03 AM,64.6,,,,,,,,
1343,07/17/21 06:41:03 AM,139.9,,,,,,,,
1344,07/17/21 07:00:00 AM,,,,6.651,,,,,
1345,07/17/21 07:11:03 AM,1054.9,,,,,,,,
1346,07/17/21 07:41:03 AM,1722.2,,,,,,,,
1347,07/17/21 08:00:00 AM,,,,14.703,,,,,
1348,07/17/21 08:11:03 AM,2238.9,,,,,,,,
1349,07/17/21 08:41:03 AM,2755.6,,,,,,,,
1350,07/17/21 09:00:00 AM,,,,21.285,,,,,
1351,07/17/21 09:11:03 AM,3272.2,,,,,,,,
1352,07/17/21 09:41:03 AM,4305.6,,,,,,,,
1353,07/17/21 10:00:00 AM,,,,28.519,,,,,
1354,07/17/21 10:11:03 AM,5511.1,,,,,,,,
1355,07/17/21 10:41:03 AM,7577.8,,,,,,,,
1356,07/17/21 11:00:00 AM,,,,36.482,,,,,
1357,07/17/21 11:11:03 AM,11022.3,,,,,,,,
1358,07/17/21 11:41:03 AM,13777.9,,,,,,,,
1359,07/17/21 12:00:00 PM,,,,17.750,,,,,
1360,07/17/21 12:11:03 PM,990.3,,,,,,,,
1361,07/17/21 12:41:03 PM,807.3,,,,,,,,
1362,07/17/21 01:00:00 PM,,,,16.467,,,,,
1363,07/17/21 01:11:03 PM,1722.2,,,,,,,,
1364,07/17/21 01:41:03 PM,1162.5,,,,,,,,
1365,07/17/21 02:00:00 PM,,,,20.950,,,,,
1366,07/17/21 02:11:03 PM,1324.0,,,,,,,,
1367,07/17/21 02:41:03 PM,7233.4,,,,,,,,
1368,07/17/21 03:00:00 PM,,,,29.314,,,,,
1369,07/17/21 03:11:03 PM,8611.2,,,,,,,,
1370,07/17/21 03:41:03 PM,1130.2,,,,,,,,
1371,07/17/21 04:00:00 PM,,,,16.713,,,,,
1372,07/17/21 04:11:03 PM,376.7,,,,,,,,
1373,07/17/21 04:41:03 PM,1302.4,,,,,,,,
1374,07/17/21 05:00:00 PM,,,,22.244,,,,,
1375,07/17/21 05:11:03 PM,1894.5,,,,,,,,
1376,07/17/21 05:41:03 PM,1377.8,,,,,,,,
1377,07/17/21 06:00:00 PM,,,,15.950,,,,,
1378,07/17/21 06:11:03 PM,764.2,,,,,,,,
1379,07/17/21 06:41:03 PM,516.7,,,,,,,,
1380,07/17/21 07:00:00 PM,,,,14.421,,,,,
1381,07/17/21 07:11:03 PM,129.2,,,,,,,,
1382,07/17/21 07:41:03 PM,861.1,,,,,,,,
